CHANNEL,DATE TIME,HOUR,EVENT
Rai Yoyo,04-06-2023,08:50,Barbapapà – Una grande famiglia felice – S1E51 - I supersette
Rai Yoyo,04-06-2023,09:00,Topo Tip - S3E11 - Il cestino della rabbia
Rai Yoyo,04-06-2023,09:10,Topo Tip - S3E12 - Sono diventato invisibile
Rai Yoyo,04-06-2023,09:15,Topo Tip - S3E13 - La cosa più speciale
Rai Yoyo,04-06-2023,09:25,Topo Tip - S3E14 - La quasi verità
Rai Yoyo,04-06-2023,09:30,Edmondo e Lucy - S1E27 - La scomparsa di Matilde
Rai Yoyo,04-06-2023,09:45,Super Spike Ball - S1E1 - Un nuovo gioco
Rai Yoyo,04-06-2023,09:55,Cuccioli - S5E1 - Il ritorno di Maga Cornacchia
Rai Yoyo,04-06-2023,10:10,Pirata e capitano - S2E45 - La piovra arcobaleno
Rai Yoyo,04-06-2023,10:35,Topo Gigio - S1E01 - Il singhiozzo
Rai Yoyo,04-06-2023,10:45,Topo Gigio - S1E2 - Il portafortuna
Rai Yoyo,04-06-2023,10:55,Bing - S1E1 - Fuochi d'artificio 
Rai Yoyo,04-06-2023,11:05,Bing - S1E2 - La scatola dei ricordi
Rai Yoyo,04-06-2023,11:10,Bing - S1E3 - L'altalena
Rai Yoyo,04-06-2023,11:20,Super Papà - S1E1 - Pattini a rotelle
Rai Yoyo,04-06-2023,11:25,Super Papà - S1E2 - La gomma
Rai Yoyo,04-06-2023,11:30,Barbapapà – Una grande famiglia felice – S1E1 - L'albero dei Barbapapà
Rai Yoyo,04-06-2023,11:40,Barbapapà – Una grande famiglia felice – S1E2 - Il compleanno dei Barbabebé    
Rai Yoyo,04-06-2023,11:50,Food Wizards - S1E1 - Il ritorno di Nonno Essen
Rai Yoyo,04-06-2023,12:00,Leo e Tig – S2E1 - Un visitatore misterioso
Rai Yoyo,04-06-2023,12:10,Leo e Tig – S2E2 - La freccia guida
Rai Yoyo,04-06-2023,12:25,Pikwik Pack - S1E1 - Il timoroso Tibor
Rai Yoyo,04-06-2023,12:35,Mumfie - S1E46 - Il tesoro dell'arcobaleno
Rai Yoyo,04-06-2023,12:45,Mumfie - S1E47 - In viaggio con le rane
Rai Yoyo,04-06-2023,12:50,Mumfie - S1E48 - L'eroe delle rane
Rai Yoyo,04-06-2023,12:55,Bluey - S2E1 - Modalità ballo
Rai Yoyo,04-06-2023,13:05,Bluey - S2E2 - Hammerbarn
Rai Yoyo,04-06-2023,13:10,Bluey - S2E3 - Bacchetta piumata
Rai Yoyo,04-06-2023,13:20,44 gatti - S1E1 - Buffycats in missione
Rai Yoyo,04-06-2023,13:30,Pip and Posy - S1E13 - La giornata del pigiama
Rai Yoyo,04-06-2023,13:40,Pip and Posy - S1E14 - Cappelli ridicoli
Rai Yoyo,04-06-2023,13:45,Trulli Tales - Le avventure dei Trullalleri  - S2E5 - Ghiaccioli spensierati
Rai Yoyo,04-06-2023,13:55,Trulli Tales - Le avventure dei Trullalleri  - S2E6 - I panettoncini del cuore
Rai Yoyo,04-06-2023,14:05,Ape Maia 3D - S1E1 - Il Giudice Cavillo
Rai Yoyo,04-06-2023,14:20,Momonsters - S1E1 - I pupazzi 
Rai Yoyo,04-06-2023,14:25,Momonsters - S1E2 - Il calcio
Rai Yoyo,04-06-2023,14:35,Masha e Orso - S3E5 - Le bugie hanno le gambe corte
Rai Yoyo,04-06-2023,14:40,Masha e Orso - S3E6 - Come gatto e topo
Rai Yoyo,04-06-2023,14:50,Masha e Orso - S3E7 - Game over
Rai Yoyo,04-06-2023,14:55,"Masha e Orso - S3E8 - Io, Robot"
Rai Yoyo,04-06-2023,15:05,Pimpa - S1E1 - Arriva la primavera
Rai Yoyo,04-06-2023,15:10,Pimpa - S1E2 - L'unione fa la forza
Rai Yoyo,04-06-2023,15:15,Pimpa - S1E3 - Partono le rondini
Rai Yoyo,04-06-2023,15:20,Molang - S6E31 - Il re delle scimmie
Rai Yoyo,04-06-2023,15:25,Molang - S6E32 - Il videogioco
Rai Yoyo,04-06-2023,15:40,Pirata e capitano - S2E45 - La piovra arcobaleno
Rai Yoyo,04-06-2023,15:50,I Mini Cuccioli - S1E1 - Il mago
Rai Yoyo,04-06-2023,16:00,I Mini Cuccioli - S1E2 - Il fiore giallo
Rai Yoyo,04-06-2023,16:05,I Mini Cuccioli - S1E3 - Festa a sorpresa
Rai Yoyo,04-06-2023,16:10,I Mini Cuccioli - S1E4 - Il ritratto
Rai Yoyo,04-06-2023,16:15,I Mini Cuccioli - S1E5 - Cilindro in bicicletta
Rai Yoyo,04-06-2023,16:20,Bumbi - S2E43 - Il compleanno dell'elefantino
Rai Yoyo,04-06-2023,16:30,Fumbles SOS - E1 - Il cappero cronista - News caper
Rai Yoyo,04-06-2023,16:40,Bing - S1E45 - I ghiaccioli
Rai Yoyo,04-06-2023,16:50,Bing - S1E46 - Il murale
Rai Yoyo,04-06-2023,16:55,Bing - S1E47 - Nascondersi
Rai Yoyo,04-06-2023,17:00,Super Papà - S1E1 - Pattini a rotelle
Rai Yoyo,04-06-2023,17:05,Super Papà - S1E2 - La gomma
Rai Yoyo,04-06-2023,17:10,Super Papà - S1E3 - Festa di compleanno
Rai Yoyo,04-06-2023,17:15,Milo - S1E1 - Milo lo chef
Rai Yoyo,04-06-2023,17:30,Milo - S1E2 - Milo l'esploratore
Rai Yoyo,04-06-2023,17:40,The Chicken Squad EP.8 Prima Visione RAI
Rai Yoyo,04-06-2023,18:05,Topo Tip - S1E1 - Le regole sono importanti
Rai Yoyo,04-06-2023,18:10,Topo Tip - S1E2 - Volevo essere figlio unico!
Rai Yoyo,04-06-2023,18:20,Topo Tip - S1E3 - Non voglio fare il bagno!
Rai Yoyo,04-06-2023,18:25,Topo Tip - S1E4 - Vengo anch'io!
Rai Yoyo,04-06-2023,18:35,Pinocchio and friends - S1E25 - Il segreto di Freeda
Rai Yoyo,04-06-2023,18:45,Bluey - S1E1 - Lo Xilofono Magico
Rai Yoyo,04-06-2023,18:50,Bluey - S1E2 - Ospedale
Rai Yoyo,04-06-2023,19:00,Bluey - S1E3 - Keepy Uppy
Rai Yoyo,04-06-2023,19:05,Edmondo e Lucy - S1E27 - La scomparsa di Matilde
Rai Yoyo,04-06-2023,19:20,Momonsters - S1E1 - I pupazzi 
Rai Yoyo,04-06-2023,19:25,Momonsters - S1E2 - Il calcio
Rai Yoyo,04-06-2023,19:30,Momonsters - S1E3 - Il puzzle
Rai Yoyo,04-06-2023,19:40,TOPOLINO STREPITOSE AVVENTURE - EP.62
Rai Yoyo,04-06-2023,20:00,Minnie's Bow Toons - S1E9
Rai Yoyo,04-06-2023,20:05,DOTTORESSA PELUCHE YR5 - EP.123
Rai Yoyo,04-06-2023,20:30,Paddington e la sorpresa di compleanno
Rai Yoyo,04-06-2023,20:50,Lost and found
Rai Yoyo,04-06-2023,21:15,Il Topo Brigante
Rai Yoyo,04-06-2023,21:40,Shaun vita da pecora - S3E1 - Il confronto
Rai Yoyo,04-06-2023,21:50,Shaun vita da pecora - S3E2 - La noce di cocco
Rai Yoyo,04-06-2023,21:55,Shaun vita da pecora - S3E3 - Il pastore
Rai Yoyo,04-06-2023,22:05,Barbapapà – Una grande famiglia felice – S1E24 - Il mostro nell'armadio
Rai Yoyo,04-06-2023,22:15,Super Papà - S1E1 - Pattini a rotelle
Rai Yoyo,04-06-2023,22:20,Super Papà - S1E2 - La gomma
Rai Yoyo,04-06-2023,22:25,Super Papà - S1E3 - Festa di compleanno
Rai Yoyo,04-06-2023,22:30,Gli Acchiappagiochi - S1E1 - La grande addormentata
Rai Yoyo,04-06-2023,22:40,Gli Acchiappagiochi - S1E2 - Esci dal guscio!
Rai Yoyo,04-06-2023,22:45,Pocoyo - S4E1 - Un gran finale
Rai Yoyo,04-06-2023,22:55,Pocoyo - S4E2 - Pato Oliato
Rai Yoyo,04-06-2023,23:00,Tutti a Nanna con YoYo
Rai Yoyo,04-06-2023,23:30,"Brave Bunnies - S1E17 - Più forte, più piano"
Rai Yoyo,04-06-2023,23:35,Brave Bunnies - S1E18 - Il ruggito dei conigli
Rai Yoyo,04-06-2023,23:45,Brave Bunnies - S1E19 - Un drago zebrato
Rai Yoyo,04-06-2023,23:50,Brave Bunnies - S1E20 - Le ali della notte
