CHANNEL,DATE TIME,HOUR,EVENT
Rai Yoyo,07-06-2023,08:05,Masha e Orso - S5E26 - Tutti in spiaggia
Rai Yoyo,07-06-2023,08:10,Bluey - S1E26 - La spiaggia
Rai Yoyo,07-06-2023,08:15,Bluey - S1E27 - Pirati
Rai Yoyo,07-06-2023,08:25,Bluey - S1E28 - Nonne
Rai Yoyo,07-06-2023,08:30,L'Albero Azzurro 2022-23 - E18 - Il fiore della calma
Rai Yoyo,07-06-2023,08:45,Ape Maia 3D - S1E3 - Missione messaggero
Rai Yoyo,07-06-2023,09:00,"Topo Tip - S3E23 - Niente baci, sono grande!"
Rai Yoyo,07-06-2023,09:05,Topo Tip - S3E24 - Non fare baccano
Rai Yoyo,07-06-2023,09:15,"Topo Tip - S3E25 - Io sono sveglio, svegliatevi tutti"
Rai Yoyo,07-06-2023,09:20,Topo Tip - S3E26 - È nuovo e non lo uso!
Rai Yoyo,07-06-2023,09:30,Edmondo e Lucy EP.30 Prima Visione RAI
Rai Yoyo,07-06-2023,09:40,Super Spike Ball - S1E4 - I Technogeek
Rai Yoyo,07-06-2023,09:55,Cuccioli - S5E4 - La grotta chiacchierona
Rai Yoyo,07-06-2023,10:10,Pirata e capitano - S2E1 - Il Mistero del Verde-Vela
Rai Yoyo,07-06-2023,10:20,Pirata e capitano - S2E2 - Il Segreto di Ananas Bonbon
Rai Yoyo,07-06-2023,10:30,Topo Gigio - S1E7 - Agente Speciale Scuola
Rai Yoyo,07-06-2023,10:40,Topo Gigio - S1E8 - Super Attraente
Rai Yoyo,07-06-2023,10:55,Bing - S1E10 - Le belle statuine
Rai Yoyo,07-06-2023,11:00,Bing - S1E11 - L'aspirapolvere
Rai Yoyo,07-06-2023,11:10,Bing - S1E12 - Lo scivolo
Rai Yoyo,07-06-2023,11:15,Super Papà - S1E7 - La recita
Rai Yoyo,07-06-2023,11:20,Super Papà - S1E8 - La ricetta
Rai Yoyo,07-06-2023,11:25,Barbapapà - Una grande famiglia felice - S1E7 - Dal grano al pane
Rai Yoyo,07-06-2023,11:35,Barbapapà - Una grande famiglia felice - S1E8 - Di seme in seme
Rai Yoyo,07-06-2023,11:45,Food Wizards - S1E4 - Mamme vs Proteine
Rai Yoyo,07-06-2023,11:55,Leo e Tig – S2E7 - Un vero casuario
Rai Yoyo,07-06-2023,12:05,Leo e Tig – S2E8 - Un profumo regale
Rai Yoyo,07-06-2023,12:20,"Pikwik Pack - S1E4 - Scuoto, salto e ballo!"
Rai Yoyo,07-06-2023,12:35,Mumfie - S1E55 - Campeggio nella foresta
Rai Yoyo,07-06-2023,12:40,Mumfie - S1E56 - Un giro in mongolfiera
Rai Yoyo,07-06-2023,12:50,Mumfie - S1E57 - Il tentacolo ingessato
Rai Yoyo,07-06-2023,12:55,Bluey - S2E10 - Isola tappeto
Rai Yoyo,07-06-2023,13:00,Bluey - S2E11 - Il gioco dei mimi
Rai Yoyo,07-06-2023,13:10,Bluey - S2E12 - Geco appiccicoso
Rai Yoyo,07-06-2023,13:15,44 gatti - S1E4 - Trappole per gatti
Rai Yoyo,07-06-2023,13:30,Pip and Posy - S1E19 - Troppo forte!
Rai Yoyo,07-06-2023,13:35,Pip and Posy - S1E20 - La fiaba del drago
Rai Yoyo,07-06-2023,13:45,Trulli Tales - Le avventure dei Trullalleri  - S2E11 - La crostata dell'attenzione
Rai Yoyo,07-06-2023,13:55,Trulli Tales - Le avventure dei Trullalleri  - S2E12 - Il latte di luna
Rai Yoyo,07-06-2023,14:05,Ape Maia 3D - S1E4 - Allarme orso
Rai Yoyo,07-06-2023,14:20,Momonsters - S1E7 - I ghiaccioli
Rai Yoyo,07-06-2023,14:25,Momonsters - S1E8 - Il picnic
Rai Yoyo,07-06-2023,14:35,Masha e Orso - S3E17 - Una storia di fantasmi
Rai Yoyo,07-06-2023,14:40,"Masha e Orso - S3E18 - Twinkle, twinkle, little star"
Rai Yoyo,07-06-2023,14:45,Masha e Orso - S3E19 - Che gioco meraviglioso!
Rai Yoyo,07-06-2023,14:55,Masha e Orso - S3E20 - Questa è la tua stecca!
Rai Yoyo,07-06-2023,15:00,L'Albero Azzurro 2022-23 - E18 - Il fiore della calma
Rai Yoyo,07-06-2023,15:15,Molang - S6E37 - La collezione
Rai Yoyo,07-06-2023,15:20,Molang - S6E38 - Gli animali della foresta
Rai Yoyo,07-06-2023,15:25,Pirata e capitano - S2E1 - Il Mistero del Verde-Vela
Rai Yoyo,07-06-2023,15:35,Pirata e capitano - S2E2 - Il Segreto di Ananas Bonbon
Rai Yoyo,07-06-2023,15:50,I Mini Cuccioli - S1E14 - Sorpresa di primavera
Rai Yoyo,07-06-2023,15:55,I Mini Cuccioli - S1E15 - Il coniglio Piero
Rai Yoyo,07-06-2023,16:00,I Mini Cuccioli - S1E16 - Facciamo pace
Rai Yoyo,07-06-2023,16:10,I Mini Cuccioli - S1E17 - Un dente prezioso
Rai Yoyo,07-06-2023,16:15,Calzino EP.8 Prima Visione RAI
Rai Yoyo,07-06-2023,16:30,Fumbles SOS - E4 - Il tetto corallino - Coral roof
Rai Yoyo,07-06-2023,16:40,Bing - S1E54 - Il soffio del drago
Rai Yoyo,07-06-2023,16:45,Bing - S1E55 - Giocare con Charlie
Rai Yoyo,07-06-2023,16:50,Bing - S1E56 - Skateboard
Rai Yoyo,07-06-2023,17:00,La Posta di Yoyo 2023 - E13 - Scienziate e scienziati
Rai Yoyo,07-06-2023,17:15,Milo - S1E7 - Milo il postino
Rai Yoyo,07-06-2023,17:25,Milo - S1E8 - Milo l'alpinista
Rai Yoyo,07-06-2023,17:35,The Chicken Squad EP.11 Prima Visione RA
Rai Yoyo,07-06-2023,18:00,Hello Yoyo - S1E9 - Piccoli incidenti
Rai Yoyo,07-06-2023,18:30,Pinocchio and friends - S1E2 - La fata dai capelli turchini
Rai Yoyo,07-06-2023,18:40,Bluey - S1E10 - Hotel
Rai Yoyo,07-06-2023,18:50,Bluey - S1E11 - Bicicletta
Rai Yoyo,07-06-2023,18:55,Bluey - S1E12 - Bilby Bob
Rai Yoyo,07-06-2023,19:05,Edmondo e Lucy EP.30 Prima Visione RAI
Rai Yoyo,07-06-2023,19:15,Momonsters - S1E10 - Nascondino
Rai Yoyo,07-06-2023,19:20,Momonsters - S1E11 - Lo scivolo
Rai Yoyo,07-06-2023,19:30,Momonsters - S1E12 - L'hula-hoop
Rai Yoyo,07-06-2023,19:35,Topolino strepitose avventure EP. 5
Rai Yoyo,07-06-2023,20:00,Minnie's Bow Toons - S2E12
Rai Yoyo,07-06-2023,20:05,DOTTORESSA PELUCHE YR5 - EP.126
Rai Yoyo,07-06-2023,20:25,I Puffi - La nuova serie - S1E33 - La Regina Guerriera
Rai Yoyo,07-06-2023,20:35,"I Puffi - La nuova serie - S1E34 - Incantesimo ""Brontolone"""
Rai Yoyo,07-06-2023,20:50,Bluey - S2E7 - Cosa preferita
Rai Yoyo,07-06-2023,20:55,Bluey - S2E8 - A scuola con papà
Rai Yoyo,07-06-2023,21:05,Bluey - S2E9 - Bingo
Rai Yoyo,07-06-2023,21:10,Milo - S1E5 - Milo il giornalista
Rai Yoyo,07-06-2023,21:20,Milo - S1E6 - Milo il capitano della nave
Rai Yoyo,07-06-2023,21:30,Shaun vita da pecora - S3E10 - Ciao ciao fienile!               
Rai Yoyo,07-06-2023,21:40,Shaun vita da pecora - S3E11 - La partita di Rounder
Rai Yoyo,07-06-2023,21:45,Shaun vita da pecora - S3E12 - Una serata da film
Rai Yoyo,07-06-2023,21:55,Barbapapà – Una grande famiglia felice – S1E27 - La caccia al tesoro
Rai Yoyo,07-06-2023,22:05,Super Papà - S1E10 - L'uovo
Rai Yoyo,07-06-2023,22:10,Super Papà - S1E11 - Il detective
Rai Yoyo,07-06-2023,22:15,Super Papà - S1E12 - Lo spazzolino da denti
Rai Yoyo,07-06-2023,22:20,Gli Acchiappagiochi - S1E7 - La faccia brontolona
Rai Yoyo,07-06-2023,22:25,Gli Acchiappagiochi - S1E8 - Acchiappa la spugna!
Rai Yoyo,07-06-2023,22:35,Pocoyo - S4E7 - Il telefono di Pato
Rai Yoyo,07-06-2023,22:40,Pocoyo - S4E8 - Festa in maschera
Rai Yoyo,07-06-2023,22:50,Tutti a Nanna con YoYo
Rai Yoyo,07-06-2023,23:00,Tutti a Nanna con YoYo
Rai Yoyo,07-06-2023,23:15,"Brave Bunnies - S1E29 - Pronti, partenza, via!"
Rai Yoyo,07-06-2023,23:20,Brave Bunnies - S1E30 - Una coda di risate
Rai Yoyo,07-06-2023,23:30,Brave Bunnies - S1E31 - Un mondo di origami
Rai Yoyo,07-06-2023,23:35,Brave Bunnies - S1E32 - Chef a 5 carote
Rai Yoyo,07-06-2023,23:45,Lupo - S2E49 - Il lupo che voleva rendere tutti felici – Parte 2: Luigione non è più Luigione!
Rai Yoyo,07-06-2023,23:50,Lupo - S2E50 - Il lupo che voleva rendere tutti felici – Parte 3: Benvenuta Ippopolita
